ID,starttime,endtime,age,profile_gender,profile_gross_household,profile_gross_personal,profile_marital_stat,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,voted2017,pastvote_2017,profile_education_age,profile_education_level,lprofile_education_level,pastvote_EURef,WEIGHT,UoE_1,UoE_1_1,UoE_1_2,UoE_1_3,UoE_1_4,UoE_1_5,UoE_1_6,UoE_1_7,UoE_1_8,UoE_1_9,UoE_1_10,UoE_1_11,UoE_1_12,UoE_1_13,UoE_1_14,UoE_1_15,UoE_1_16,UoE_1_17,UoE_1_18,UoE_1_19,UoE_1_20,UoE_1_21,UoE_1_22,UoE_1_23,UoE_1_24,UoE_1_25,UoE_1_26,UoE_1_27,UoE_1_28,UoE_2,UoE_2_1,UoE_2_2,UoE_2_3,UoE_3,UoE_4,UoE_4_1,UoE_4_2,UoE_5,UoE_6
891,4/13/2021,4/13/2021,26,2,11,4,6,4,7,1,2,1,2,5,17,17,1,1.49304176875863, ,6,5,6,2,4,6,1,4,3,1,4,2,6,5,6,5,6,6,6,5,1,1,2,1,5,2,2,2, ,1,1,1,3, ,1,1,2,1
892,4/13/2021,4/13/2021,44,2,8,4,2,1,8,1,3,1,2,5,15,15,1,.70295305442627, ,5,2,3,3,4,6,1,2,4,3,3,3,5,4,2,4,5,5,4,4,1,2,4,2,5,3,1,2, ,1,1,1,2, ,1,7,2,1
893,4/13/2021,4/13/2021,40,1,13,13,6,2,6,1,1,1,1,5,17,17,2,1.18326688255516, ,5,3,4,2,2,5,1,4,1,1,3,2,5,3,4,5,4,6,5,4,2,3,2,2,4,3,3,3, ,1,1,2,2, ,1,1,1,1
894,4/13/2021,4/13/2021,32,2,2,2,2,6,2,2, ,2, ,2,6,6,3,1.72888867096605, ,1,4,1,1,4,2,1,4,1,2,3,1,6,4,4,4,3,4,3,3,1,1,3,3,4,3,3,2, ,1,1,1,1, ,1,4,2,4
895,4/13/2021,4/13/2021,71,1,4,4,1,3,11,1,2,1,2,5,17,17,1,.84820873935372, ,5,6,5,1,3,5,1,4,3,1,3,2,1,3,2,6,6,6,5,5,1,3,4,2,6,5,2,2, ,2,4,2,1, ,1,7,1,1
896,4/13/2021,4/13/2021,78,1,7,6,1,2,11,1,3,1,4,3,7,7,2,.916775593505713, ,3,6,4,2,2,4,3,2,1,1,3,1,1,5,2,5,4,5,5,5,1,3,1,2,6,2,4,2, ,1,1,2,2, ,1,7,1,7
897,4/13/2021,4/13/2021,24,1,16,1,6,3,4,2, ,1,2,5,16,16,1,1.30239125360012, ,6,6,6,5,4,6,2,5,1,1,1,2,1,5,1,3,5,1,2,2,1,1,5,4,4,3,1,3, ,4,2,5,5, ,2,7,1,5
898,4/13/2021,4/13/2021,53,1,16,7,1,4,5,1,1,1,1,2,9,9,2,1.17410152950486, ,1,3,5,5,3,2,1,3,1,1,3,2,1,4,4,6,2,6,6,3,1,1,2,2,5,1,1,5, ,1,1,2,2, ,1,7,2,7
899,4/13/2021,4/13/2021,51,2,10,5,1,3,3,1,2,1,2,3,4,4,1,.704129427660662, ,6,4,3,4,4,5,2,2,2,3,3,4,5,4,4,5,5,6,5,5,1,2,2,4,6,2,1,3, ,1,1,1,1, ,1,1,1,7
900,4/13/2021,4/13/2021,41,2,8,8,6,3,11,1,4,1,4,2,10,10,1,.714869323184776, ,5,3,4,3,4,5,3,2,2,2,3,4,5,4,4,4,5,5,6,3,2,2,2,2,4,2,2,3, ,1,1,1,2, ,1,1,2,7
901,4/14/2021,4/14/2021,73,1,4,4,5,4,4,1,1,1,1,2,1,1,2,1.08108207670828, ,6,6,6,3,3,4,4,3,1,2,3,4,1,5,4,4,6,6,5,6,2,2,2,1,6,2,4,3, ,1,3,1,1, ,7,7,2,7
902,4/13/2021,4/13/2021,67,2,5,4,1,4,4,1,1,1,99,1,9,9,2,1.01133020237481, ,6,6,3,2,2,3,2,2,2,2,3,2,1,5,2,6,6,6,5,6,2,2,1,2,5,1,2,3, ,1,2,1,1, ,1,7,1,7
903,4/13/2021,4/13/2021,60,2,6,3,1,2,3,1,1,2, ,5,17,17,2,.912001300565102, ,6,6,6,3,5,6,1,6,1,1,5,1,1,2,6,6,4,6,6,6,1,1,3,2,3,1,1,2, ,1,1,1,1, ,1,7,2,7
904,4/14/2021,4/14/2021,27,1,13,8,2,3,7,1,1,1,1,5,16,16,2,1.73485338190931, ,5,2,3,1,4,6,1,1,1,1,3,3,1,4,2,5,5,5,2,4,1,1,6,5,5,6,1,2, ,5,5,5,2, ,1,1,2,3
905,4/13/2021,4/13/2021,59,1,6,6,1,3,11,1,1,1,1,5,15,15,1,.999714792213504, ,3,4,3,4,3,4,3,4,3,3,3,4,3,4,4,2,4,3,4,2,3,3,2,2,2,3,3,4, ,3,3,2,1, ,3,4,1,2
906,4/13/2021,4/13/2021,32,1,5,4,6,5,10,2, ,99, ,1,9,9,3,2.61719758799041, ,2,3,3,1,4,4,4,4,4,4,4,4,1,4,3,4,1,4,2,4,3,4,1,4,4,3,4,4, ,1,1,1,1, ,2,7,2,2
907,4/13/2021,4/13/2021,34,2,12,7,2,4,3,1,2,1,1,5,16,16,2,1.03845290500368, ,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3, ,3,3,3,2, ,3,4,2,1
908,4/14/2021,4/14/2021,37,2,9,5,1,3,10,1,2,1,2,5,16,16,1,.746407862084495, ,5,5,5,5,3,5,1,5,2,6,3,5,2,5,2,6,6,6,2,5,1,1,5,4,5,5,2,3, ,1,2,1,2, ,1,7,1,7
909,4/13/2021,4/13/2021,32,2,14,12,1,2,8,1,2,1,1,5,16,16,1,.680236035796895, ,6,5,3,3,3,6,1,1,1,1,3,5,1,3,4,6,5,6,5,4,1,1,5,1,5,4,1,1, ,1,1,1,2, ,1,1,1,1
910,4/13/2021,4/13/2021,67,1,8,8,1,1,5,1,1,1,2,2,17,17,2,.760297459443521, ,6,6,6,6,2,6,1,6,1,1,6,1,1,2,6,6,5,6,6,6,1,1,1,1,6,2,1,2, ,1,1,1,1, ,1,7,2,1
911,4/13/2021,4/13/2021,44,1,8,3,1,4,11,1,4,1,4,5,16,16,3,1.72701101450273, ,5,6,6,5,3,6,1,2,1,1,1,1,1,2,3,6,6,5,6,6,1,2,2,1,5,1,2,2, ,1,1,1,1, ,1,7,1,1
912,4/13/2021,4/13/2021,56,2,17,8,1,3,6,1,1,1,99,3,9,9,2,1.96837236587207, ,6,5,6,1,4,6,2,3,4,1,3,3,6,3,3,6,6,6,6,6,1,1,2,1,6,2,1,3, ,1,1,1,1, ,1,7,1,7
913,4/13/2021,4/13/2021,35,2,12,4,1,3,8,2, ,2, ,5,15,15,1,.621119239309098, ,5,3,4,2,3,2,2,3,1,1,3,2,6,2,1,6,5,6,5,4,1,1,2,3,5,3,1,2, ,1,3,2,3, ,1,7,2,1
914,4/13/2021,4/13/2021,58,2,10,3,6,5,6,1,1,1,1,3,9,9,2,.612529926533915, ,6,6,4,5,3,6,5,1,2,3,4,3,2,5,6,6,5,5,6,3,6,6,6,6,6,6,1,6, ,5,5,5,1, ,1,7,2,4
915,4/13/2021,4/13/2021,52,1,13,9,1,3,3,1,1,1,1,3,9,9,2,.984282516142927, ,3,6,6,3,4,1,2,6,1,1,4,1,3,4,4,1,2,1,3,3,2,2,5,3,5,4,2,2, ,5,5,5,5, ,1,7,2,4
916,4/13/2021,4/13/2021,71,1,3,3,1,3,8,1,1,1,1,2,5,5,2,.91935144892832, ,4,6,6,2,3,6,2,2,1,1,4,1,3,4,3,5,5,4,5,5,1,2,4,3,5,2,2,2, ,1,1,1,1, ,1,7,2,7
917,4/13/2021,4/13/2021,66,2,3,2,2,6,4,1,1,1,1,3,18,18,2,.631114468032324, ,6,6,1,4,5,1,1,2,1,1,5,1,2,4,1,6,5,6,6,4,1,3,5,4,6,4,1,5, ,1,2,1,1, ,1,7,2,7
918,4/13/2021,4/13/2021,65,2,10,4,1,2,2,1,3,1,3,5,16,16,1,.591970638734498, ,5,5,3,3,3,3,2,1,2,2,3,2,2,5,4,6,5,6,6,6,1,1,2,2,6,2,1,2, ,1,1,2,1, ,1,7,1,7
919,4/13/2021,4/14/2021,64,1,4,4,6,3,2,2, ,2, ,1,5,5,1,.901468060285987, ,2,6,6,3,6,4,3,3,1,1,3,4,5,4,4,3,6,5,5,4,1,2,3,2,5,3,2,4, ,1,2,1,1, ,1,4,2,1
920,4/13/2021,4/13/2021,55,1,7,6,1,5,9,1,6,1,6,2,8,8,2,1.06927917552727, ,2,3,5,6,1,2,2,4,1,1,4,3,3,3,3,5,4,5,3,4,1,2,1,6,6,1,1,4, ,1,1,1,1, ,1,1,3,1
921,4/13/2021,4/13/2021,64,1,17,16,1,2,9,1,1,1,1,5,17,17,2,.922305212032918, ,6,6,3,4,6,6,1,5,1,1,3,2,5,1,1,5,2,6,6,5,1,2,5,6,6,5,2,2, ,5,5,5,1, ,1,7,1,1
922,4/13/2021,4/13/2021,77,2,17,16,5,1,9,1,1,1,1,4,4,4,1,.78936259691943, ,4,3,3,3,4,5,3,4,3,3,4,3,3,4,1,5,4,6,6,6,1,3,2,4,6,1,1,2, ,1,2,1,1, ,1,7,2,7
923,4/13/2021,4/13/2021,31,1,4,4,6,4,10,1,2,2, ,5,11,11,3,1.13274614722831, ,6,4,4,6,3,5,2,6,2,2,4,1,1,4,2,6,6,6,4,6,1,1,2,2,5,4,1,3, ,1,1,1,2, ,1,7,3,2
924,4/13/2021,4/13/2021,61,2,12,9,1,4,3,1,1,1,1,4,11,11,2,1.30655020821796, ,2,6,6,2,4,4,2,6,1,1,3,5,1,3,2,5,5,6,3,5,2,2,2,2,5,2,3,2, ,1,1,1,1, ,1,7,2,1
925,4/13/2021,4/13/2021,40,2,11,11,6,3,4,1,2,1,1,5,17,17,1,.77899908625706, ,5,4,5,4,2,3,2,1,2,1,1,1,6,2,2,6,6,6,5,6,1,2,2,2,5,2,5,2, ,1,1,1,1, ,3,5,2,7
926,4/13/2021,4/13/2021,71,2,17,16,1,4,6,1,1,1,1,2,9,9,2,1.10098186589419, ,5,4,4,2,3,4,2,4,2,2,3,3,4,4,4,4,2,4,4,4,1,1,4,4,5,4,1,3, ,1,2,1,1, ,1,7,2,7
927,4/13/2021,4/13/2021,33,2,2,3,6,5,5,1,1,1,1,5,16,16,2,1.70351201204489, ,2,3,3,4,4,3,2,2,2,3,3,4,3,5,4,5,6,6,5,5,2,2,1,2,5,2,3,3, ,1,1,1,5, ,1,1,4,7
928,4/14/2021,4/14/2021,75,1,17,16,6,6,11,1,4,2, ,5,17,17,3,.750747908291175, ,5,6,5,3,6,6,2,2,1,1,3,1,3,2,4,4,6,4,3,4,1,2,3,4,5,3,2,3, ,2,2,2,4, ,2,5,1,7
929,4/13/2021,4/13/2021,39,2,8,3,2,3,10,1,2,1,2,5,19,19,4,.767511512301006, ,5,6,6,3,4,6,2,1,1,1,3,4,1,1,3,6,6,4,4,3,1,2,5,3,5,2,1,3, ,1,1,1,1, ,1,7,1,1
930,4/14/2021,4/14/2021,21,2,3,1,6,3,10,1,98,2, ,3,11,11,3,.89350797508319, ,6,6,6,2,4,6,1,6,1,1,4,1,1,3,2,3,1,5,6,6,1,1,4,6,6,2,3,2, ,5,5,5,4, ,1,7,1,3
931,4/13/2021,4/13/2021,58,2,16,15,1,2,9,1,2,1,2,4,16,16,1,.769798419411065, ,6,4,4,4,3,4,2,4,1,1,3,3,4,3,3,4,6,6,6,4,2,2,3,1,6,2,3,2, ,1,2,1,1, ,1,1,2,1
932,4/13/2021,4/13/2021,45,2,17,16,2,3,9,1,2,1,2,2,18,18,2,.673213215135722, ,3,5,5,5,5,4,5,3,2,5,4,5,2,3,5,5,4,5,4,5,3,3,5,1,3,3,5,3, ,1,1,1,1, ,1,1,2,7
933,4/13/2021,4/13/2021,69,2,6,3,1,5,3,2, ,1,2,3,9,9,2,.608479023808855, ,5,5,3,3,3,4,1,2,3,3,3,3,2,4,3,4,5,5,5,4,6,2,4,3,4,3,2,2, ,1,1,1,2, ,1,7,2,7
934,4/13/2021,4/13/2021,38,1,17,16,1,3,6,1,2,1,2,4,20,20,1,.797840082450046, ,6,6,6,6,3,6,1,6,1,1,2,1,6,2,2,6,6,6,6,6,1,1,1,1,6,1,1,2, ,2,4,4,2, ,7,7,2,1
935,4/14/2021,4/14/2021,24,1,11,6,6,4,1,1,1,2, ,2,18,18,2,4.30043444554875, ,3,5,4,6,4,6,2,5,1,2,3,1,5,4,3,5,5,4,5,4,1,1,5,4,5,3,3,2, ,4,4,4,1, ,1,7,2,1
936,4/13/2021,4/13/2021,72,2,5,5,5,4,7,1,1,1,1,2,9,9,2,1.44725561216498, ,2,5,6,2,3,3,2,1,1,2,4,5,1,3,2,5,5,6,4,6,1,2,2,2,5,2,3,2, ,1,1,1,2, ,4,4,2,7
937,4/13/2021,4/13/2021,58,2,5,3,1,6,9,2, ,1,1,3,18,18,1,.620253907832514, ,5,2,3,3,3,2,2,1,2,1,3,2,2,3,2,5,4,6,5,3,1,2,4,3,5,2,2,2, ,1,1,1,2, ,1,7,2,1
938,4/13/2021,4/13/2021,42,2,6,6,6,3,1,2, ,1,2,3,11,11,2,.730468761959077, ,4,3,4,4,4,5,2,6,3,1,3,3,2,3,3,5,6,6,3,4,1,3,3,2,4,2,1,2, ,1,2,1,1, ,1,7,2,1
939,4/13/2021,4/13/2021,54,2,17,16,1,3,5,1,1,1,6,2,9,9,2,.704304840663713, ,4,5,4,5,3,4,2,6,1,1,5,1,2,4,4,5,6,6,5,4,1,1,1,2,4,4,2,3, ,5,3,4,1, ,1,7,1,7
940,4/13/2021,4/13/2021,68,2,3,3,2,3,3,1,1,1,6,1,1,1,2,.851356092230101, ,6,6,6,5,6,6,5,2,1,1,2,4,1,2,3,6,2,1,1,2,1,2,6,5,5,6,1,2, ,5,5,5,2, ,1,7,2,4
941,4/13/2021,4/13/2021,75,2,4,2,1,2,5,1,1,1,1,2,9,9,2,.711242744737091, ,6,6,6,3,3,2,1,1,2,1,4,1,5,6,2,4,2,6,6,6,1,1,3,2,5,3,1,4, ,2,2,2,1, ,1,7,2,7
942,4/13/2021,4/13/2021,53,1,6,6,1,5,5,1,2,1,7,2,18,18,1,.599525120448951, ,6,6,3,4,3,6,1,3,1,1,2,4,6,3,4,6,6,6,6,6,1,1,4,1,6,3,1,1, ,1,2,1,1, ,1,7,2,7
943,4/13/2021,4/13/2021,46,2,2,2,6,3,7,2, ,2, ,5,16,16,3,.620597149554206, ,4,5,3,5,2,5,2,4,1,3,3,1,3,5,4,3,2,4,3,4,2,1,5,3,6,2,1,2, ,5,5,5,4, ,5,5,2,4
944,4/13/2021,4/13/2021,45,1,11,7,1,4,7,1,7,1,98,2,7,7,2,1.14575801620747, ,3,5,2,3,2,2,1,2,1,2,2,4,5,5,5,5,3,6,5,4,1,2,2,3,5,4,2,2, ,2,2,1,2, ,2,2,1,1
945,4/14/2021,4/14/2021,72,1,17,16,6,4,9,2, ,2, ,2,5,5,1,2.27524869072276, ,4,6,4,3,5,4,4,6,3,1,3,1,5,4,3,6,3,6,3,5,2,2,4,3,5,3,1,3, ,2,2,2,1, ,1,7,2,1
946,4/14/2021,4/14/2021,74,1,6,5,3,3,8,2, ,1,6,4,18,18,2,.676284641547912, ,5,6,6,3,5,6,1,3,1,1,1,1,1,3,4,5,4,4,4,5,1,2,5,4,4,4,1,3, ,1,2,2,1, ,1,7,2,7
947,4/13/2021,4/13/2021,67,1,4,4,1,6,8,1,1,1,1,1,9,9,2,1.8854734109571, ,1,6,4,1,1,6,1,1,1,1,3,1,1,6,1,6,6,1,1,3,1,1,1,3,6,1,1,1, ,1,1,1,1, ,7,7,2,1
948,4/13/2021,4/13/2021,28,2,9,3,1,1,4,1,2,1,1,3,1,1,1,.608937659157735, ,4,4,5,4,4,5,3,2,2,2,2,5,4,5,2,4,4,5,6,4,2,2,2,2,4,5,2,2, ,2,4,2,2, ,1,5,1,1
949,4/13/2021,4/13/2021,51,1,5,2,3,5,9,1,1,1,6,2,9,9,2,.79433527197425, ,6,6,6,2,4,6,6,6,1,1,5,1,5,5,2,6,1,6,6,6,1,1,2,6,6,2,2,2, ,1,1,1,1, ,1,7,2,1
950,4/14/2021,4/14/2021,48,1,13,13,2,3,7,1,2,1,3,5,16,16,1,1.70220485814035, ,6,5,6,4,4,4,1,6,1,2,1,1,4,4,4,6,6,6,6,6,2,1,2,1,5,2,1,1, ,1,2,1,2, ,1,7,1,1
951,4/13/2021,4/13/2021,44,1,6,4,1,5,3,2, ,2, ,2,15,15,3,.776409848078793, ,3,4,3,3,3,3,4,4,3,3,3,3,4,3,4,4,4,4,4,3,4,3,5,4,5,4,3,3, ,3,3,3,1, ,1,7,2,4
952,4/13/2021,4/13/2021,41,2,3,3,6,2,3,1,2,1,2,5,17,17,1,.74453168327753, ,6,6,6,6,6,6,1,6,1,1,2,1,6,3,3,6,6,6,5,5,1,1,2,2,5,3,3,2, ,1,1,1,1, ,1,1,1,1
953,4/13/2021,4/13/2021,70,2,5,5,5,3,11,1,3,1,1,2,9,9,1,.975177898756927, ,6,5,4,1,4,3,2,1,1,2,4,3,5,4,3,5,6,6,6,5,1,2,3,2,6,3,1,3, ,1,1,1,1, ,1,7,2,7
954,4/13/2021,4/13/2021,21,2,5,2,6,3,6,1,2,2, ,6,11,11,3,.847058132015126, ,6,3,3,2,3,6,1,2,1,1,3,5,6,4,1,3,4,6,6,6,1,1,1,1,6,4,1,1, ,1,1,1,3, ,1,1,1,7
955,4/13/2021,4/13/2021,73,1,5,4,1,3,9,1,3,1,3,3,11,11,1,.877557677668563, ,6,5,4,3,3,3,2,1,2,2,3,3,3,4,2,5,6,5,3,5,1,1,4,2,6,2,1,2, ,1,1,1,1, ,1,7,1,7
956,4/13/2021,4/13/2021,50,2,5,4,1,4,4,1,1,1,1,2,18,18,2,1.21239333877383, ,6,6,4,5,5,4,2,4,1,1,3,5,2,4,2,5,2,5,4,6,1,1,4,2,5,2,1,2, ,1,2,2,2, ,1,1,1,1
957,4/13/2021,4/13/2021,34,1,4,4,6,5,3,1,1,1,1,2,1,1,2,1.0114753725297, ,4,6,6,6,2,5,2,5,1,2,5,3,3,4,4,6,5,5,4,4,1,2,3,2,5,3,3,3, ,1,1,2,2, ,1,7,1,1
958,4/13/2021,4/13/2021,38,2,10,1,1,3,8,1,99,99, ,5,17,17,1,1.74814140274489, ,4,4,4,3,4,4,4,1,2,2,3,1,5,4,4,2,4,3,2,4,2,2,3,4,5,3,2,4, ,2,2,2,1, ,1,1,2,7
959,4/13/2021,4/13/2021,48,2,3,3,6,3,6,1,1,1,2,1,9,9,2,.788396009673361, ,5,6,4,3,4,2,4,1,2,2,3,4,1,3,4,5,5,5,6,4,1,3,2,3,4,3,1,3, ,1,2,2,2, ,1,1,2,1
960,4/14/2021,4/14/2021,49,1,6,16,1,3,1,2, ,2, ,3,18,18,3,.971877628582203, ,2,6,3,2,4,5,2,2,2,1,4,2,4,6,3,6,6,6,5,4,2,3,2,4,4,3,3,5, ,1,1,2,1, ,1,1,3,1
961,4/14/2021,4/14/2021,27,1,10,7,2,3,11,1,4,1,4,3,12,12,1,.862217850007953, ,3,6,5,6,3,5,1,4,1,1,3,3,6,3,3,6,6,6,3,4,1,3,1,6,4,3,1,3, ,1,1,1,3, ,1,7,1,1
962,4/13/2021,4/13/2021,63,1,17,16,1,6,3,1,1,1,1,5,18,18,2,.69177283753882, ,5,6,6,2,2,5,2,4,1,1,2,2,2,3,4,6,5,6,6,5,1,1,1,1,5,2,2,3, ,1,2,1,1, ,1,1,2,1
963,4/13/2021,4/13/2021,24,2,16,15,6,5,2,2, ,1,99,4,11,11,1,.648614503282931, ,6,2,5,4,3,6,2,3,1,1,3,2,6,3,2,6,4,3,5,4,1,1,3,3,5,3,3,2, ,1,1,2,2, ,7,7,2,2
964,4/13/2021,4/13/2021,78,2,10,3,1,3,7,1,1,1,1,1,15,15,2,1.13052703241901, ,4,4,2,4,3,4,3,4,3,4,3,4,1,4,4,5,5,5,2,6,2,1,2,2,5,1,2,3, ,1,1,1,2, ,1,7,2,1
965,4/13/2021,4/13/2021,34,1,16,15,6,5,2,2, ,2, ,6,15,15,2,.672766724359318, ,6,6,6,6,1,6,1,4,1,2,4,4,4,2,3,4,6,4,6,5,1,1,1,1,5,2,2,3, ,1,4,4,3, ,1,1,2,7
966,4/13/2021,4/13/2021,52,1,9,9,3,4,2,1,1,1,1,2,6,6,2,1.10853228569892, ,2,6,6,4,2,6,1,6,1,1,1,3,1,5,6,5,1,6,6,6,1,3,6,4,6,4,6,2, ,5,1,2,4, ,1,7,1,1
967,4/14/2021,4/14/2021,43,1,8,8,6,3,7,1,1,1,1,3,8,8,1,1.72115992765956, ,1,5,1,1,3,2,1,6,1,1,3,1,1,1,2,3,5,5,5,6,1,2,5,1,6,2,1,1, ,1,1,1,2, ,1,1,2,1
968,4/13/2021,4/13/2021,58,1,9,6,2,5,4,1,1,1,1,2,14,14,2,.639258909421057, ,5,3,5,2,4,4,2,1,2,2,3,3,2,4,3,3,5,5,4,4,1,2,4,3,6,4,3,3, ,1,2,1,1, ,1,7,1,1
969,4/13/2021,4/13/2021,29,2,11,4,1,2,5,1,2,1,2,3,16,16,1,.698428507217946, ,5,5,5,3,4,5,2,2,1,1,3,4,3,3,4,6,6,6,5,6,1,1,3,1,5,4,1,3, ,1,1,1,2, ,7,7,2,1
970,4/13/2021,4/13/2021,70,1,2,2,1,6,10,1,1,1,1,1,9,9,2,.670177759728958, ,3,6,6,2,4,5,2,3,1,1,3,3,1,5,3,6,4,6,5,6,1,2,4,4,3,3,4,3, ,2,3,2,1, ,1,7,2,7
971,4/13/2021,4/13/2021,46,1,12,11,2,1,8,1,3,1,1,4,1,1,1,1.09461048543974, ,2,5,6,3,2,6,2,5,1,1,3,3,6,2,2,6,6,6,2,5,1,2,2,2,6,1,5,2, ,1,1,1,1, ,1,7,1,1
972,4/13/2021,4/13/2021,26,1,8,4,2,4,4,1,2,1,2,6,16,16,1,1.46153611813535, ,6,6,6,6,2,6,1,5,1,1,1,1,6,3,6,6,6,6,6,5,1,1,2,1,6,1,1,2, ,1,1,1,2, ,1,7,2,1
973,4/13/2021,4/13/2021,68,1,2,2,3,4,11,1,4,1,4,1,1,1,2,1.0424432921008, ,3,5,2,1,2,5,1,5,1,2,4,4,2,5,2,4,2,4,2,5,2,2,2,2,5,3,2,4, ,1,2,1,1, ,1,1,2,1
974,4/13/2021,4/13/2021,56,1,8,7,2,4,4,1,1,1,1,2,5,5,2,1.1692341727858, ,5,6,6,3,6,6,2,6,1,1,5,1,6,4,5,4,5,3,4,4,1,1,4,2,6,3,2,3, ,5,1,2,2, ,1,1,2,3
975,4/13/2021,4/13/2021,30,2,16,15,6,6,2,2, ,2, ,5,16,16,3,.738328802175922, ,2,3,3,5,1,4,4,5,1,3,3,3,4,2,2,1,6,2,5,3,2,1,1,2,3,2,2,2, ,2,1,1,1, ,4,4,2,6
976,4/13/2021,4/13/2021,68,1,4,5,5,4,8,1,1,1,6,1,5,5,2,1.17691705360335, ,2,1,5,3,3,1,2,1,1,2,2,3,6,3,3,2,5,5,5,3,1,2,2,2,5,1,2,2, ,1,1,1,2, ,1,7,2,1
977,4/13/2021,4/13/2021,50,1,10,15,1,4,3,1,1,2, ,5,15,15,2,1.10393675291619, ,5,6,6,5,3,5,6,4,1,1,2,1,6,3,4,6,4,6,3,5,1,2,3,2,5,2,2,4, ,1,1,1,1, ,1,1,1,1
978,4/13/2021,4/13/2021,37,2,13,9,1,1,5,1,1,1,1,3,16,16,2,.744717161306567, ,4,6,6,4,4,4,2,4,1,4,4,3,2,6,4,6,6,6,6,6,1,2,6,1,6,5,1,6, ,1,1,1,1, ,1,7,1,7
979,4/13/2021,4/13/2021,29,1,10,5,2,3,3,1,2,1,2,5,15,15,1,.873251619016223, ,4,4,3,5,3,6,2,5,1,1,2,3,1,3,4,6,6,5,5,4,1,1,3,2,5,3,2,2, ,1,1,1,2, ,1,7,2,1
980,4/13/2021,4/13/2021,28,1,11,5,2,3,3,1,2,1,2,5,16,16,1,1.21199920165983, ,6,6,6,6,3,6,1,1,1,1,1,1,1,1,5,6,6,6,6,6,1,2,2,1,6,2,2,2, ,1,2,1,1, ,1,7,2,7
981,4/13/2021,4/13/2021,55,1,5,4,1,5,2,1,1,1,1,2,6,6,3,.798343949323647, ,5,6,5,1,4,6,2,3,1,1,4,6,5,3,5,3,4,6,6,4,2,1,2,2,6,3,2,2, ,2,2,2,2, ,2,5,1,1
982,4/13/2021,4/13/2021,36,1,17,16,2,3,6,1,2,1,2,2,9,9,1,1.06870396412677, ,5,5,4,4,4,3,2,3,1,3,3,2,3,4,3,5,6,6,5,5,2,2,2,3,5,2,2,3, ,1,1,1,1, ,1,7,1,1
983,4/13/2021,4/13/2021,55,2,11,3,1,4,9,1,7,1,3,3,4,4,2,.823595108145888, ,4,5,5,5,4,5,1,1,1,1,4,3,3,4,3,6,6,6,5,5,1,1,2,2,6,4,1,2, ,1,2,2,3, ,1,7,2,7
984,4/13/2021,4/13/2021,21,2,16,4,6,5,8,2, ,2, ,4,11,11,3,1.55917405305444, ,4,4,4,3,4,4,3,3,2,3,3,4,3,3,3,5,5,4,6,5,1,3,2,2,5,1,1,2, ,1,1,1,1, ,1,1,1,2
985,4/14/2021,4/14/2021,66,1,7,6,1,3,11,1,1,1,1,3,12,12,2,1.03061745804503, ,6,2,4,5,3,3,3,4,5,2,3,3,5,5,4,6,2,5,1,3,1,1,4,3,6,1,1,2, ,2,2,2,1, ,1,7,2,1
986,4/13/2021,4/13/2021,52,2,4,3,1,5,2,1,1,1,1,2,15,15,2,.815344718946106, ,6,4,5,4,2,2,1,2,2,3,4,3,5,5,2,5,5,6,6,6,1,1,1,2,4,1,1,1, ,1,1,1,1, ,1,1,2,1
987,4/13/2021,4/13/2021,33,2,1,1,1,6,6,2, ,2, ,1,19,19,3,.55937790040239, ,2,4,5,2,4,3,3,4,2,2,4,4,1,4,3,4,5,6,3,5,1,4,2,2,4,2,3,4, ,2,2,2,1, ,1,1,3,1
988,4/13/2021,4/14/2021,41,1,9,9,6,3,9,2, ,2, ,3,15,15,1,.716074793034082, ,5,2,6,2,3,5,2,4,1,2,2,2,4,3,3,5,4,5,5,5,1,2,3,3,4,2,2,5, ,3,3,3,4, ,1,7,2,2
989,4/14/2021,4/14/2021,68,2,3,16,3,3,11,2, ,1,2,3,10,10,3,2.0670035988251, ,4,4,3,4,3,4,2,4,4,2,3,3,3,4,3,4,4,4,5,3,1,2,1,2,4,1,1,2, ,1,1,1,2, ,1,7,2,7
990,4/13/2021,4/13/2021,53,2,15,14,1,1,5,1,2,1,1,2,18,18,1,.799648283020078, ,6,6,6,3,3,1,1,6,1,1,3,1,1,5,3,6,6,6,6,6,1,3,4,1,6,1,1,2, ,1,1,1,1, ,7,7,1,7
991,4/13/2021,4/13/2021,76,1,7,11,1,1,9,1,3,1,3,3,5,5,1,.786793347546302, ,5,6,5,2,4,6,2,1,1,6,2,5,6,6,5,5,6,6,6,6,1,1,3,1,5,5,6,5, ,1,1,1,1, ,7,7,2,1
992,4/13/2021,4/13/2021,48,1,12,11,2,3,8,2, ,1,1,3,18,18,3,.807252239918267, ,6,6,6,6,2,6,1,6,1,1,5,1,4,3,1,6,6,6,6,6,1,2,1,1,6,3,1,5, ,2,3,1,2, ,1,7,1,7
993,4/13/2021,4/13/2021,56,1,17,16,4,4,3,1,1,1,6, ,18,18,2,1.10393675291619, ,6,4,1,1,4,6,6,1,1,1,4,4,6,6,1,4,6,6,6,4,6,1,1,4,6,4,4,1, ,6,6,6,1, ,2,7,1,1
